0 1
0.05 1.05
0.1 1.1025
0.15 1.15763
0.2 1.21551
0.25 1.27628
0.3 1.3401
0.35 1.4071
0.4 1.47746
0.45 1.55133
0.5 1.62889
0.55 1.71034
0.6 1.79586
0.65 1.88565
0.7 1.97993
0.75 2.07893
0.8 2.18287
0.85 2.29202
0.9 2.40662
0.95 2.52695
