4.85 -1.04818 -3.079 4.81463 5.8567
4.9 -0.774957 -2.82038 6.05309 4.43886
4.95 -0.449514 -2.63922 6.89382 2.77542
5 -0.0929521 -2.54515 7.29286 0.97379
5.05 0.27213 -2.54224 7.23436 -0.8522
5.1 0.623054 -2.62888 6.73097 -2.58949
5.15 0.938463 -2.79795 5.82255 -4.13272
5.2 1.19961 -3.03739 4.57313 -5.39059
5.25 1.39148 -3.33104 3.06649 -6.2912
5.3 1.50361 -3.65973 1.40062 -6.78608
5.35 1.53065 -4.0025 -0.318625 -6.85276
5.4 1.47264 -4.33793 -1.98418 -6.49562
5.45 1.33483 -4.64549 -3.49442 -5.74505
5.5 1.1273 -4.90677 -4.7593 -4.65513
5.55 0.86422 -5.10657 -5.7057 -3.29978
5.6 0.562916 -5.2338 -6.28157 -1.76782
5.65 0.242721 -5.28204 -6.45875 -0.157198
5.7 -0.0762494 -5.24989 -6.2342 1.43122
5.75 -0.374354 -5.14092 -5.62972 2.89995
5.8 -0.633625 -4.96337 -4.69011 4.1608
5.85 -0.838847 -4.72954 -3.47994 5.14014
5.9 -0.978436 -4.45497 -2.07917 5.78318
5.95 -1.04509 -4.15739 -0.57794 6.05691
6 -1.03613 -3.85561 0.929192 5.95178
6.05 -0.953624 -3.56831 2.34919 5.48178
6.1 -0.804103 -3.31292 3.59623 4.6831
6.15 -0.598117 -3.10455 4.59685 3.6115
6.2 -0.349483 -2.95513 5.29424 2.33844
6.25 -0.0743758 -2.8727 5.65139 0.946418
6.3 0.209719 -2.861 5.65304 -0.476393
6.35 0.485107 -2.91937 5.30611 -1.84166
6.4 0.734981 -3.04282 4.6389 -3.06634
6.45 0.944441 -3.22244 3.69889 -4.07772
6.5 1.10137 -3.44606 2.54943 -4.81765
6.55 1.19714 -3.699 1.26555 -5.2459
6.6 1.22705 -3.9651 -0.0709331 -5.34223
6.65 1.19056 -4.22769 -1.37658 -5.10728
6.7 1.09124 -4.47065 -2.5715 -4.56208
6.75 0.936456 -4.67939 -3.58422 -3.74641
6.8 0.736847 -4.8417 -4.35589 -2.71589
6.85 0.505608 -4.94852 -4.84372 -1.53834
6.9 0.257624 -4.99434 -5.02325 -0.289253
6.95 0.00851578 -4.97756 -4.88951 0.952933
7 -0.226336 -4.90044 -4.45695 2.11177
7.05 -0.432733 -4.76894 -3.75817 3.11746
7.1 -0.598514 -4.59224 -2.84151 3.91102
7.15 -0.714262 -4.38213 -1.7678 4.44773
7.2 -0.77383 -4.15223 -0.606363 4.69959
7.25 -0.774659 -3.91709 0.569462 4.65671
7.3 -0.71786 -3.69134 1.68689 4.32757
7.35 -0.608076 -3.48868 2.67819 3.73812
7.4 -0.453127 -3.32118 3.48474 2.92987
7.45 -0.263458 -3.19845 4.06046 1.95698
7.5 -0.0514526 -3.12717 4.37443 0.882697
7.55 0.169376 -3.11073 4.41248 -0.224736
7.6 0.385239 -3.14905 4.17772 -1.29638
7.65 0.582924 -3.23868 3.69002 -2.26688
7.7 0.750603 -3.37308 2.98448 -3.0784
7.75 0.878533 -3.54308 2.1089 -3.68405
7.8 0.959612 -3.73749 1.12063 -4.05056
7.85 0.989769 -3.94384 0.082831 -4.16008
7.9 0.968153 -4.14918 -0.939521 -4.01093
7.95 0.897123 -4.34086 -1.8837 -3.61744
8 0.782036 -4.50733 -2.69305 -3.00871
8.05 0.63086 -4.63883 -3.32032 -2.22653
8.1 0.45363 -4.72795 -3.73046 -1.32256
8.15 0.26179 -4.77002 -3.90248 -0.354947
8.2 0.0674576 -4.7634 -3.83048 0.615391
8.25 -0.117337 -4.70944 -3.52373 1.52857
8.3 -0.281389 -4.61242 -3.00581 2.32943
8.35 -0.414994 -4.47916 -2.31281 2.9708
8.4 -0.510518 -4.31861 -1.49094 3.41631
8.45 -0.562825 -4.1412 -0.593414 3.64236
8.5 -0.569546 -3.9582 0.322924 3.63937
8.55 -0.531169 -3.78101 1.20121 3.41204
8.6 -0.450953 -3.62043 1.98804 2.97885
8.65 -0.334673 -3.48604 2.63671 2.37057
8.7 -0.190212 -3.38561 3.10998 1.62818
8.75 -0.0270342 -3.32466 3.38212 0.800102
8.8 0.144428 -3.30615 3.44035 -0.0609098
8.85 0.313439 -3.3304 3.28531 -0.901117
8.9 0.469628 -3.39506 2.93079 -1.66913
8.95 0.603618 -3.49534 2.40258 -2.31902
9 0.707587 -3.62436 1.7367 -2.81306
9.05 0.77572 -3.77359 0.97693 -3.12388
9.1 0.804526 -3.93343 0.17197 -3.23594
9.15 0.793007 -4.09381 -0.627654 -3.14627
9.2 0.742672 -4.24484 -1.37275 -2.86439
9.25 0.657393 -4.37739 -2.01845 -2.41149
9.3 0.54312 -4.48366 -2.52691 -1.81887
9.35 0.407472 -4.5576 -2.86951 -1.12584
9.4 0.259237 -4.59531 -3.02841 -0.377121
9.45 0.107802 -4.59518 -2.99744 0.380024
9.5 -0.0374309 -4.55795 -2.78227 1.09874
9.55 -0.167631 -4.48667 -2.39983 1.73549
9.6 -0.275069 -4.3864 -1.87699 2.25263
9.65 -0.353571 -4.2639 -1.24878 2.62063
9.7 -0.398869 -4.12716 -0.556015 2.81978
9.75 -0.408829 -3.98489 0.157313 2.84113
9.8 -0.383536 -3.84598 0.846818 2.68688
9.85 -0.325248 -3.71892 1.47046 2.37002
9.9 -0.238211 -3.61131 1.99109 1.91332
9.95 -0.128362 -3.52941 2.37865 1.34769
10 -0.00292452 -3.47774 2.61187 0.710171
